unique_id,instrument,bjd,rv,rv_err,fwhm,contrast,BIS
1066563,,60029.62536399998,-16.482,0.052000000000000005,,,
1066656,,60030.53235890018,-14.049000000000001,0.07400000000000001,,,
1066655,,60030.52968800021,-14.052,0.07400000000000001,,,
1066771,,60031.523228799924,-13.394,0.076,,,
1066880,,60032.56029820023,-16.375,0.044000000000000004,,,
1067095,,60034.48026400013,-14.142000000000001,0.069,,,
1067343,,60036.63849449996,-16.598,0.043,,,
1067440,,60037.503414600156,-16.754,0.045,,,
1067547,,60038.5516952998,-13.895999999999999,0.069,,,
1067729,,60040.534898799844,-16.51,0.051,,,
1067859,,60041.70364120044,-16.102999999999998,0.055,,,
1067976,,60042.637072899844,-13.554,0.079,,,
1067975,,60042.63511390006,-13.562000000000001,0.079,,,
1068069,,60043.62636550004,-13.694,0.081,,,
1068167,,60044.513978600036,-16.395,0.066,,,
1068364,,60046.41753239976,-13.918,0.08900000000000001,,,
1068453,,60047.46406099992,-13.356,0.095,,,
1068552,,60048.472422499675,-16.294,0.078,,,
1068629,,60049.474864100106,-16.472,0.081,,,
1068735,,60050.563938200474,-13.698,0.10300000000000001,,,
1068830,,60051.57484450005,-13.198,0.09300000000000001,,,
1069448,,60059.58662820002,-14.055,0.069,,,
1069466,,60060.66011680011,-16.805999999999997,0.055999999999999994,,,
1069566,,60061.49216039991,-16.410999999999998,0.061,,,
1069665,,60062.57404730003,-13.549000000000001,0.079,,,
1069763,,60063.48750649998,-13.738,0.078,,,
1069944,,60065.44131970033,-16.46,0.065,,,
1070053,,60066.6362761003,-13.162,0.087,,,
1070342,,60069.42471130006,-16.347,0.076,,,
1071918,,60091.44627419999,-14.177999999999999,0.067,,,
1072355,,60095.41228460008,-14.200999999999999,0.062,,,
1072458,,60096.69889560016,-17.201,0.046,,,
1072570,,60097.72527970001,-15.050999999999998,0.057,,,
1072661,,60098.51002989989,-13.132,0.073,,,
1072819,,60100.556758999825,-16.971,0.055,,,
1073057,,60103.71487989975,-15.374,0.062,,,
1073158,,60104.61101029953,-17.028,0.057,,,
1073260,,60105.60245520016,-15.107999999999999,0.071,,,
1073354,,60106.52260789974,-12.945,0.087,,,
1073450,,60107.688770200126,-15.114,0.075,,,
1073531,,60108.41781889973,-16.963,0.061,,,
1073629,,60109.47943319986,-15.378,0.08,,,
1073723,,60110.45034459978,-12.95,0.1,,,
1073823,,60111.495383700356,-14.6,0.08800000000000001,,,
1073922,,60112.48163310019,-16.977,0.071,,,
1074022,,60113.48338250024,-15.269,0.081,,,
1074118,,60114.38210549997,-12.936,0.1,,,
1074217,,60115.482508600224,-14.71,0.08800000000000001,,,
1074309,,60116.49416179955,-16.969,0.066,,,
1076685,,60137.54404560011,-14.802,0.057999999999999996,,,
1076795,,60138.57488600025,-13.140999999999998,0.064,,,
1077104,,60143.58871760033,-15.890999999999998,0.055999999999999994,,,
1077210,,60144.62038520025,-16.908,0.048,,,
1077310,,60145.530989299994,-14.716,0.055,,,
1077422,,60146.70434879977,-13.255999999999998,0.061,,,
1077526,,60147.71144150011,-16.203,0.057,,,
1077629,,60148.67103340011,-16.669,0.054000000000000006,,,
1077728,,60149.51131100021,-14.675,0.066,,,
1077851,,60150.66192339966,-13.315,0.063,,,
1077944,,60152.52653549984,-17.012,0.053,,,
1078047,,60153.67956470046,-14.011,0.073,,,
1078146,,60154.52341850009,-13.192,0.07200000000000001,,,
1078257,,60155.63430320006,-16.262999999999998,0.05,,,
1078364,,60156.63678029971,-16.765,0.05,,,
1078649,,60159.40312239993,-15.649000000000001,0.055,,,
1078784,,60160.72708739992,-16.430999999999997,0.057999999999999996,,,
1078885,,60161.647391399834,-13.842,0.08,,,
1078991,,60162.702549499925,-13.402999999999999,0.077,,,
1079072,,60163.39453720022,-15.649000000000001,0.066,,,
1079589,,60168.48020280013,-16.836,0.07200000000000001,,,
1079707,,60169.6881052996,-13.585999999999999,0.096,,,
1079708,,60169.69007429946,-13.565,0.095,,,
1079814,,60170.68544829963,-13.466,0.087,,,
1079924,,60171.72755079996,-16.542,0.065,,,
1080028,,60172.70853899978,-16.245,0.073,,,
1080134,,60173.72046839958,-13.485,0.092,,,
1080242,,60174.697288699914,-13.693,0.08199999999999999,,,
1080345,,60175.72301549977,-16.746,0.053,,,
1080451,,60176.721712599974,-16.316,0.06,,,
1080561,,60177.70829159999,-13.573,0.078,,,
1080822,,60180.56073070038,-16.685,0.057,,,
1081289,,60186.64107279945,-13.812999999999999,0.073,,,
1081398,,60187.61686589988,-16.675,0.061,,,
